Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
ECHO (2017),PC,2017-09-19,72,65.0,UltraUltra,"actionadventure,general",1,20,36,2017,9,19,Mar,"['actionadventure', 'general']"
Halo 2,PC,2007-05-31,72,60.0,MicrosoftGameStudios,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",1,32,260,2007,5,31,Jue,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action']"
Deadly Creatures,Wii,2009-02-09,72,85.0,RainbowStudios,"action,actionadventure,platformer,platformer,linear,3d,3d",1,45,40,2009,2,9,Lun,"['3d', 'linear', 'actionadventure', 'action', 'platformer']"
Jak and Daxter: The Lost Frontier,PlayStation2,2009-11-03,72,55.0,HighImpactGames,"actionadventure,sci-fi",No info,8,54,2009,11,3,Mar,"['actionadventure', 'sci-fi']"
Blood Bowl,PC,2009-06-25,72,65.0,Cyanide,"sports,alternative,team,individual,football,other,other,arcade",No info,34,60,2009,6,25,Jue,"['team', 'arcade', 'alternative', 'football', 'other', 'individual', 'sports']"
Perimeter: Emperor's Testament,PC,2006-09-04,72,68.0,K-DLab,"strategy,real-time,sci-fi,sci-fi,general",4,15,5,2006,9,4,Lun,"['general', 'real-time', 'strategy', 'sci-fi']"
DOFUS,PC,2005-09-01,72,74.0,AnkamaGames,"role-playing,massivelymultiplayeronline,massivelymultiplayer,fantasy",>4,8,46,2005,9,1,Jue,"['role-playing', 'massivelymultiplayeronline', 'fantasy', 'massivelymultiplayer']"
Dark Devotion,PC,2019-04-25,72,74.0,HibernianWorkshop,"actionadventure,general",1,19,36,2019,4,25,Jue,"['actionadventure', 'general']"
FIFA World Cup: Germany 2006,Xbox360,2006-04-24,72,66.0,EACanada,"sports,traditional,team,soccer,sim,sim",4,49,33,2006,4,24,Lun,"['team', 'soccer', 'sim', 'traditional', 'sports']"
LEGO Indiana Jones 2: The Adventure Continues,Wii,2009-11-17,72,63.0,Traveller'sTales,"actionadventure,historic,general,historic",1,13,21,2009,11,17,Mar,"['actionadventure', 'historic', 'general']"
Marvel's Guardians of the Galaxy - Episode 5: Don't Stop Believin',PlayStation4,2017-11-07,72,62.0,TelltaleGames,"action,adventure,general,3d,third-person",1,10,13,2017,11,7,Mar,"['3d', 'adventure', 'third-person', 'general', 'action']"
Semispheres,PlayStation4,2017-02-14,72,0.0,VividHelix,"puzzle,action",No info,11,0,2017,2,14,Mar,"['action', 'puzzle']"
Steep,XboxOne,2016-12-02,72,65.0,UbisoftAnnecy,"sports,individual,ski/snowboard",4,18,66,2016,12,2,Vie,"['ski/snowboard', 'sports', 'individual']"
Disney Art Academy,3DS,2016-05-13,72,71.0,HeadstrongGames,"miscellaneous,edutainment,application",No info,16,7,2016,5,13,Vie,"['miscellaneous', 'application', 'edutainment']"
50 Cent: Blood on the Sand,PlayStation3,2009-02-24,72,68.0,SwordfishStudios,"action,shooter,shooter,third-person,modern,modern,arcade",2,37,68,2009,2,24,Mar,"['arcade', 'third-person', 'shooter', 'action', 'modern']"
The Political Machine,PC,2004-08-12,72,54.0,Stardock,"strategy,general,general",2,21,8,2004,8,12,Jue,"['strategy', 'general']"
Warriors Orochi 4,PlayStation4,2018-10-16,72,74.0,OmegaForce,"action,beat-'em-up,3d",>4,27,36,2018,10,16,Mar,"['action', '3d', ""beat-'em-up""]"
They Are Billions,PlayStation4,2019-07-01,72,53.0,NumantianGames,"strategy,real-time,defense",1,19,15,2019,7,1,Lun,"['real-time', 'strategy', 'defense']"
Major League Baseball 2K11,PlayStation3,2011-03-08,72,63.0,VisualConcepts,"sports,traditional,team,baseball,sim,sim",No info,13,9,2011,3,8,Mar,"['team', 'baseball', 'sim', 'traditional', 'sports']"
Oddworld: Stranger's Wrath HD,Switch,2020-01-23,72,75.0,"JustAddWater,SquareOneGames","actionadventure,general",1,31,23,2020,1,23,Jue,"['actionadventure', 'general']"
Saints Row 2,PC,2009-01-05,72,68.0,VolitionInc.,"actionadventure,modern,modern,open-world",>4,24,469,2009,1,5,Lun,"['actionadventure', 'open-world', 'modern']"
Tiger Woods PGA Tour 08,Wii,2007-08-28,72,70.0,EASaltLake,"sports,traditional,individual,golf,sim,sim",4,24,22,2007,8,28,Mar,"['sim', 'golf', 'individual', 'traditional', 'sports']"
The Godfather,PC,2006-03-21,72,64.0,Headgate,"actionadventure,historic,general,historic,open-world",1,32,190,2006,3,21,Mar,"['actionadventure', 'historic', 'open-world', 'general']"
Candle: The Power of the Flame,Switch,2018-07-26,72,76.0,TekuStudios,"action,platformer,2d",1,9,11,2018,7,26,Jue,"['2d', 'action', 'platformer']"
The Count Lucanor,Switch,2017-10-19,72,75.0,BaroqueDecay,"actionadventure,general",1,9,22,2017,10,19,Jue,"['actionadventure', 'general']"
Disc Jam,PlayStation4,2017-03-07,72,63.0,HighHorseEntertainment,"sports,team,futuristic",4,9,86,2017,3,7,Mar,"['team', 'sports', 'futuristic']"
Serious Sam HD: The Second Encounter,Xbox360,2010-09-22,72,73.0,Croteam,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",No info,8,11,2010,9,22,Mie,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action']"
Cities in Motion 2,PC,2013-04-02,72,72.0,ColossalOrder,"simulation,general,general",No info,15,154,2013,4,2,Mar,"['simulation', 'general']"
Borderlands 2 VR,PlayStation4,2018-12-14,72,73.0,GearboxSoftware,"action,shooter,first-person,arcade",1,34,63,2018,12,14,Vie,"['arcade', 'action', 'shooter', 'first-person']"
Fist of the North Star: Lost Paradise,PlayStation4,2018-10-02,72,78.0,RyugaGotokuStudios,"action,role-playing,general,actionrpg",1,44,107,2018,10,2,Mar,"['action', 'actionrpg', 'role-playing', 'general']"
IndyCar Series,PC,2003-09-23,72,77.0,Codemasters,"driving,racing,simulation,formulaone,formulaone,automobile",No info,9,7,2003,9,23,Mar,"['simulation', 'automobile', 'racing', 'formulaone', 'driving']"
Bombastic,PlayStation2,2003-08-27,72,72.0,Shift,"miscellaneous,puzzle,puzzle,general",>4,24,6,2003,8,27,Mie,"['miscellaneous', 'puzzle', 'general']"
The Gladiators: The Galactic Circus Games,PC,2003-03-03,72,0.0,ArxelTribe,"strategy,real-time,sci-fi,general",>4,13,0,2003,3,3,Lun,"['general', 'real-time', 'strategy', 'sci-fi']"
The House of the Dead III,Xbox,2002-10-24,72,73.0,WowEntertainment,"action,shooter,rail",2,30,13,2002,10,24,Jue,"['rail', 'action', 'shooter']"
F1 2002,GameCube,2002-06-22,72,78.0,EASports,"driving,racing,formulaone",4,7,5,2002,6,22,Sab,"['driving', 'racing', 'formulaone']"
The Sum of All Fears,PC,2002-05-28,72,71.0,RedStormEntertainment,"action,shooter,shooter,first-person,third-person,tactical,modern,modern",No info,19,8,2002,5,28,Mar,"['first-person', 'third-person', 'shooter', 'tactical', 'action', 'modern']"
Lost Kingdoms,GameCube,2002-05-27,72,81.0,FromSoftware,"role-playing,console-stylerpg",2,22,17,2002,5,27,Lun,"['role-playing', 'console-stylerpg']"
Black & White: Creature Isle,PC,2002-01-21,72,73.0,LionheadStudios,"strategy,real-time,fantasy,general,fantasy",>4,19,16,2002,1,21,Lun,"['real-time', 'strategy', 'fantasy', 'general']"
Nostalgia,DS,2009-10-23,72,76.0,MatrixSoftware,"role-playing,console-stylerpg,console-stylerpg,japanese-style",1,36,20,2009,10,23,Vie,"['role-playing', 'japanese-style', 'console-stylerpg']"
Smoke and Sacrifice,Switch,2018-05-31,72,65.0,SolarSailGames,"actionadventure,general",1,25,11,2018,5,31,Jue,"['actionadventure', 'general']"
Megaton Rainfall,PlayStation4,2017-10-17,72,65.0,PentadimensionalGames,"action,general",No info,28,27,2017,10,17,Mar,"['action', 'general']"
Axel & Pixel,Xbox360,2009-10-14,72,75.0,SilverWishGames,"adventure,general,general",1,30,14,2009,10,14,Mie,"['adventure', 'general']"
Rogue Aces,PlayStation4,2018-04-12,72,48.0,InfiniteStateGames,"action,shooter,shoot-'em-up,horizontal",1,11,18,2018,4,12,Jue,"['action', 'horizontal', 'shooter', ""shoot-'em-up""]"
Serial Cleaner,PlayStation4,2017-07-11,72,71.0,"iFun4all,CurveDigital","action,actionadventure,general,linear",No info,22,21,2017,7,11,Mar,"['action', 'general', 'actionadventure', 'linear']"
Until Dawn: Rush of Blood,PlayStation4,2016-10-13,72,78.0,SupermassiveGames,"action,shooter,rail",No info,51,197,2016,10,13,Jue,"['rail', 'action', 'shooter']"
Shaun White Snowboarding: World Stage,Wii,2009-11-08,72,87.0,Ubisoft,"sports,alternative,individual,snowboarding,snowboarding,ski/snowboard",No info,33,31,2009,11,8,Dom,"['alternative', 'individual', 'ski/snowboard', 'sports', 'snowboarding']"
Just Dance 2019,Switch,2018-10-23,72,60.0,UbisoftParis,"action,rhythm,dancing",1,13,25,2018,10,23,Mar,"['rhythm', 'action', 'dancing']"
Sega SuperStars,PlayStation2,2004-11-03,72,71.0,SonicTeam,"miscellaneous,party",1,28,7,2004,11,3,Mie,"['miscellaneous', 'party']"
Narcosis,PC,2017-03-28,72,72.0,"NarcosisTeam,HonorCode,Inc.","actionadventure,horror,survival",1,15,17,2017,3,28,Mar,"['horror', 'actionadventure', 'survival']"
The Cave,PlayStation3,2013-01-22,72,76.0,DoubleFineProductions,"action,platformer,platformer,2d,2d",No info,22,84,2013,1,22,Mar,"['2d', 'action', 'platformer']"
Secret Agent Clank,PSP,2008-06-17,72,77.0,HighImpactGames,"action,platformer,platformer,3d,3d",1,56,53,2008,6,17,Mar,"['action', 'platformer', '3d']"
Sonic the Hedgehog 4: Episode I,Xbox360,2010-10-13,72,56.0,DimpsCorporation,"action,general,platformer,platformer,2d,2d",No info,43,138,2010,10,13,Mie,"['2d', 'action', 'platformer', 'general']"
Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,2017-11-28,72,70.0,"SquareEnix,Tri-Ace","role-playing,actionrpg",1,22,34,2017,11,28,Mar,"['role-playing', 'actionrpg']"
Sonic the Hedgehog 4: Episode I,Xbox360,2010-10-13,72,56.0,DimpsCorporation,"action,general,platformer,platformer,2d,2d",No info,43,138,2010,10,13,Mie,"['2d', 'action', 'platformer', 'general']"
Star Ocean 4: The Last Hope - 4K & Full HD Remaster,PlayStation4,2017-11-28,72,70.0,"SquareEnix,Tri-Ace","role-playing,actionrpg",1,22,34,2017,11,28,Mar,"['role-playing', 'actionrpg']"
Ghost Blade HD,XboxOne,2017-02-28,72,64.0,HUCAST,"action,shooter,shoot-'em-up,vertical",No info,8,7,2017,2,28,Mar,"['action', 'shooter', 'vertical', ""shoot-'em-up""]"
Minecraft: Story Mode - Episode 4: A Block and a Hard Place,PlayStation4,2015-12-22,72,65.0,TelltaleGames,"actionadventure,adventure,point-and-click,linear",No info,8,20,2015,12,22,Mar,"['actionadventure', 'adventure', 'linear', 'point-and-click']"
Open Me!,PlayStationVita,2013-08-13,72,78.0,SCEI,"action,general,general",No info,17,12,2013,8,13,Mar,"['action', 'general']"
Ninja Gaiden Sigma Plus,PlayStationVita,2012-02-21,72,73.0,TeamNinja,"actionadventure,fantasy,general,fantasy",1,47,70,2012,2,21,Mar,"['actionadventure', 'fantasy', 'general']"
Bionicle Heroes,DS,2006-11-14,72,67.0,AmazeEntertainment,"action,actionadventure,shooter,general,sci-fi,shooter,third-person,first-person,sci-fi,arcade",1,11,19,2006,11,14,Mar,"['arcade', 'first-person', 'sci-fi', 'third-person', 'shooter', 'actionadventure', 'general', 'action']"
Super Robot Taisen: Original Generation,GameBoyAdvance,2006-08-08,72,84.0,Banpresto,"strategy,turn-based,sci-fi",1,13,7,2006,8,8,Mar,"['strategy', 'sci-fi', 'turn-based']"
GoldenEye 007: Reloaded,Xbox360,2011-11-01,72,60.0,"EurocomEntertainmentSoftware,Eurocom","action,shooter,shooter,first-person,modern,modern,arcade",>4,56,106,2011,11,1,Mar,"['arcade', 'first-person', 'shooter', 'action', 'modern']"
Call of Juarez: Gunslinger,Switch,2019-12-10,72,79.0,Techland,"action,shooter,first-person,arcade",1,14,35,2019,12,10,Mar,"['arcade', 'action', 'shooter', 'first-person']"
The Mage's Tale,PC,2017-06-20,72,75.0,InXileEntertainment,"adventure,general",1,12,11,2017,6,20,Mar,"['adventure', 'general']"
Danganronpa Another Episode: Ultra Despair Girls,PlayStationVita,2015-09-01,72,83.0,SpikeChunsoft,"actionadventure,general",1,35,112,2015,9,1,Mar,"['actionadventure', 'general']"
Dead or Alive 6,PlayStation4,2019-03-01,72,53.0,"TeamNinja,KoeiTecmoGames","action,fighting,3d",>4,71,315,2019,3,1,Vie,"['action', 'fighting', '3d']"
NASCAR 07,Xbox,2006-09-06,72,70.0,EATiburon,"driving,racing,stockcar",4,26,4,2006,9,6,Mie,"['driving', 'racing', 'stockcar']"
Hexic 2,Xbox360,2007-08-15,72,57.0,CarbonatedGames,"miscellaneous,puzzle,puzzle,general,puzzle,general",2,15,7,2007,8,15,Mie,"['miscellaneous', 'puzzle', 'general']"
Divinity II: Ego Draconis,PC,2010-01-05,72,77.0,LarianStudiosGames,"role-playing,actionrpg,actionrpg",No info,43,157,2010,1,5,Mar,"['role-playing', 'actionrpg']"
The Liar Princess and the Blind Prince,Switch,2019-02-12,72,72.0,NipponIchiSoftware,"action,general",1,10,38,2019,2,12,Mar,"['action', 'general']"
The Station,PC,2018-02-19,72,70.0,TheStation,"adventure,3d,first-person",1,10,21,2018,2,19,Lun,"['first-person', 'adventure', '3d']"
Never Alone,PC,2014-11-18,72,63.0,UpperOneGames,"action,platformer,2d",No info,30,106,2014,11,18,Mar,"['2d', 'action', 'platformer']"
Wonderbook: Book of Spells,PlayStation3,2012-11-13,72,64.0,SCEELondonStudio,"miscellaneous,general,general",1,39,40,2012,11,13,Mar,"['miscellaneous', 'general']"
Mevo & the Grooveriders,PC,2009-03-20,72,60.0,RedRocketGames,"action,miscellaneous,rhythm,music,music",1,8,28,2009,3,20,Vie,"['miscellaneous', 'action', 'rhythm', 'music']"
Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,PC,2017-08-22,72,72.0,TelltaleGames,"action,adventure,general,3d,third-person",No info,10,15,2017,8,22,Mar,"['3d', 'adventure', 'third-person', 'general', 'action']"
The Deadly Tower of Monsters,PlayStation4,2016-01-19,72,70.0,ACETeam,"general,actionadventure,linear",No info,17,95,2016,1,19,Mar,"['actionadventure', 'general', 'linear']"
Just Dance 2017,Switch,2017-03-03,72,52.0,UbisoftParis,"action,rhythm,dancing",1,19,70,2017,3,3,Vie,"['rhythm', 'action', 'dancing']"
Auto Assault,PC,2006-04-13,72,79.0,NetDevil,"role-playing,massivelymultiplayeronline,massivelymultiplayer,sci-fi,sci-fi",>4,34,47,2006,4,13,Jue,"['role-playing', 'massivelymultiplayeronline', 'sci-fi', 'massivelymultiplayer']"
Phoenotopia: Awakening,Switch,2020-08-20,72,81.0,CapeCosmic,"actionadventure,general",1,8,14,2020,8,20,Jue,"['actionadventure', 'general']"
Dex,Switch,2020-07-24,72,81.0,QubicGames,"role-playing,actionrpg",1,9,9,2020,7,24,Vie,"['role-playing', 'actionrpg']"
Horizons: Empire of Istaria,PC,2003-12-08,72,75.0,ArtifactEntertainment,"role-playing,massivelymultiplayeronline,massivelymultiplayer,fantasy,fantasy",>4,13,22,2003,12,8,Lun,"['role-playing', 'massivelymultiplayeronline', 'fantasy', 'massivelymultiplayer']"
XIII,PC,2003-11-18,72,77.0,UbisoftParis,"action,shooter,shooter,first-person,modern,sci-fi,arcade",>4,27,103,2003,11,18,Mar,"['arcade', 'first-person', 'sci-fi', 'shooter', 'action', 'modern']"
Arc the Lad: Twilight of the Spirits,PlayStation2,2003-06-25,72,85.0,CattleCall,"role-playing,console-stylerpg",1,39,42,2003,6,25,Mie,"['role-playing', 'console-stylerpg']"
Disney Golf,PlayStation2,2002-10-16,72,80.0,T&ESoft,"sports,traditional,golf,arcade",4,10,7,2002,10,16,Mie,"['traditional', 'arcade', 'sports', 'golf']"
Defender of the Crown,GameBoyAdvance,2002-10-07,72,40.0,CrawfishInteractive,"strategy,turn-based,fantasy",1,8,4,2002,10,7,Lun,"['strategy', 'fantasy', 'turn-based']"
Namco Museum,PlayStation2,2001-12-04,72,66.0,MassMedia,"miscellaneous,compilation",2,9,7,2001,12,4,Mar,"['miscellaneous', 'compilation']"
X-Men: Mutant Academy 2,PlayStation,2001-09-17,72,84.0,ParadoxDevelopment,"action,fighting,3d",2,12,27,2001,9,17,Lun,"['action', 'fighting', '3d']"
Anarchy Online,PC,2001-06-26,72,72.0,Funcom,"role-playing,massivelymultiplayeronline,massivelymultiplayer,sci-fi,sci-fi",>4,11,43,2001,6,26,Mar,"['role-playing', 'massivelymultiplayeronline', 'sci-fi', 'massivelymultiplayer']"
Earthworm Jim,GameBoyAdvance,2001-06-10,72,59.0,GameTitan,"action,platformer,2d",1,10,14,2001,6,10,Dom,"['2d', 'action', 'platformer']"
Riddle of the Sphinx: An Egyptian Adventure,PC,2000-12-05,72,0.0,OmniCreativeGroup,"adventure,general,general",1,11,0,2000,12,5,Mar,"['adventure', 'general']"
Earth Defense Force 5,PlayStation4,2018-12-11,72,76.0,Sandlot,"action,shooter,third-person,arcade",4,43,32,2018,12,11,Mar,"['arcade', 'action', 'third-person', 'shooter']"
The Last Tinker: City of Colors,PC,2014-05-12,72,68.0,MimimiProductions,"action,platformer,3d",No info,41,32,2014,5,12,Lun,"['action', 'platformer', '3d']"
Zombie Army Trilogy,PC,2015-03-06,72,71.0,Rebellion,"sci-fi,action,shooter,third-person,arcade",No info,11,68,2015,3,6,Vie,"['arcade', 'sci-fi', 'third-person', 'shooter', 'action']"
Flotilla,PC,2010-02-26,72,73.0,BrendonChung,"strategy,turn-based,sci-fi,general",No info,7,14,2010,2,26,Vie,"['general', 'strategy', 'sci-fi', 'turn-based']"
Republique,PlayStation4,2016-03-22,72,57.0,"Camouflaj,LLC","actionadventure,linear",No info,35,39,2016,3,22,Mar,"['actionadventure', 'linear']"
Vampyr,PC,2018-06-04,72,68.0,DONTNODEntertainment,"role-playing,general,actionrpg",1,35,526,2018,6,4,Lun,"['role-playing', 'actionrpg', 'general']"
imprint-X,PC,2017-01-26,72,0.0,Morgondag,"action,puzzle",No info,11,0,2017,1,26,Jue,"['action', 'puzzle']"
Hasbro Family Game Night: Battleship,Xbox360,2009-03-18,72,0.0,ElectronicArts,"miscellaneous,boardgames,board/cardgame",No info,11,0,2009,3,18,Mie,"['miscellaneous', 'board/cardgame', 'boardgames']"
Darksiders II: Deathinitive Edition,PlayStation4,2015-10-30,72,73.0,GunfireGames,"actionadventure,open-world",1,28,213,2015,10,30,Vie,"['actionadventure', 'open-world']"
Need for Speed: Most Wanted 5-1-0,PSP,2005-11-15,72,76.0,EACanada,"driving,racing,simulation,gt/street,gt/street,automobile",2,21,65,2005,11,15,Mar,"['simulation', 'automobile', 'gt/street', 'racing', 'driving']"
Shu,Switch,2018-01-23,72,65.0,CoatsinkSoftware,"action,platformer,2d",1,24,16,2018,1,23,Mar,"['2d', 'action', 'platformer']"
LEGO Batman: The Videogame,DS,2008-09-23,72,80.0,TTFusion,"actionadventure,modern,general,modern",No info,16,21,2008,9,23,Mar,"['actionadventure', 'general', 'modern']"
World Tour Soccer 06,PSP,2006-06-27,72,0.0,SCEELondonStudio,"sports,traditional,team,soccer,sim,sim",4,44,0,2006,6,27,Mar,"['team', 'soccer', 'sim', 'traditional', 'sports']"
GreedFall,PC,2019-09-09,72,76.0,Spiders,"role-playing,actionrpg",1,38,465,2019,9,9,Lun,"['role-playing', 'actionrpg']"
GoldenEye 007: Reloaded,PlayStation3,2011-11-01,72,62.0,"EurocomEntertainmentSoftware,Eurocom","action,shooter,shooter,first-person,modern,modern,arcade",>4,38,62,2011,11,1,Mar,"['arcade', 'first-person', 'shooter', 'action', 'modern']"
Mushroom Men: The Spore Wars,Wii,2008-12-02,72,88.0,RedFlyStudio,"action,platformer,platformer,3d,3d",2,37,66,2008,12,2,Mar,"['action', 'platformer', '3d']"
Rise: Race The Future,Switch,2019-07-22,72,57.0,VD-DEV,"racing,arcade,futuristic",1,8,11,2019,7,22,Lun,"['racing', 'arcade', 'futuristic']"
Planet Alpha,XboxOne,2018-09-04,72,69.0,AdrianLazar,"action,platformer,2d",1,14,7,2018,9,4,Mar,"['2d', 'action', 'platformer']"
Bad North,Switch,2018-08-20,72,70.0,PlausibleConcept,"action,strategy,real-time,general",1,10,33,2018,8,20,Lun,"['action', 'real-time', 'strategy', 'general']"
Far Cry 5: Hours of Darkness,PC,2018-06-05,72,43.0,UbisoftMontreal,"action,shooter,first-person,arcade",No info,7,51,2018,6,5,Mar,"['arcade', 'action', 'shooter', 'first-person']"
All Walls Must Fall,PC,2018-02-23,72,0.0,inbetweengames,"strategy,general",No info,11,0,2018,2,23,Vie,"['strategy', 'general']"
Valkyrie Drive: Bhikkhuni,PlayStationVita,2016-10-11,72,81.0,MarvelousInc.,"action,beat-'em-up,2d,3d",4,7,22,2016,10,11,Mar,"['2d', 'action', '3d', ""beat-'em-up""]"
Neon Chrome,XboxOne,2016-05-31,72,70.0,"10tonsEntertainment,10tons","action,shooter,shoot-'em-up,top-down",No info,7,9,2016,5,31,Mar,"['action', 'top-down', 'shooter', ""shoot-'em-up""]"
Assassin's Creed Syndicate: Jack the Ripper,PlayStation4,2015-12-15,72,70.0,UbisoftQuebec,"actionadventure,open-world",No info,11,65,2015,12,15,Mar,"['actionadventure', 'open-world']"
Steel Empire,3DS,2014-07-31,72,77.0,Mebius,"action,shooter,scrolling,shoot-'em-up,vertical,horizontal",No info,8,7,2014,7,31,Jue,"['horizontal', 'shooter', 'vertical', 'scrolling', 'action', ""shoot-'em-up""]"
Tetrobot and Co.,PC,2013-10-22,72,76.0,SwingSwingSubmarine,"miscellaneous,puzzle,action,platformer,2d",No info,7,20,2013,10,22,Mar,"['puzzle', '2d', 'miscellaneous', 'action', 'platformer']"
Wings,GameBoyAdvance,2003-02-13,72,0.0,CrawfishInteractive,"action,shooter,rail",No info,9,0,2003,2,13,Jue,"['rail', 'action', 'shooter']"
Call of Duty Classic,Xbox360,2009-12-02,72,78.0,InfinityWard,"action,shooter,shooter,first-person,third-person,historic,tactical,historic,arcade",>4,16,45,2009,12,2,Mie,"['arcade', 'first-person', 'third-person', 'shooter', 'tactical', 'action', 'historic']"
Skate It,DS,2008-11-19,72,78.0,ExientEntertainment,"sports,alternative,individual,skateboarding,skateboarding,skate/skateboard",2,13,12,2008,11,19,Mie,"['skateboarding', 'alternative', 'individual', 'sports', 'skate/skateboard']"
