Nombre,Plataforma,Fecha_Salida,Score,Score_Jugadores,Desarrollador,Genero,Jugadores,Criticos,Usuarios,Anio,Mes,Numero_Dia,Nombre_Dia,Lista_Generos
Resident Evil 4: Ultimate HD Edition,PC,2014-02-27,79,83.0,"Capcom,QLOC","actionadventure,horror,survival",1,33,486,2014,2,27,Jue,"['horror', 'survival', 'actionadventure']"
Mario vs. Donkey Kong: Mini-Land Mayhem,DS,2010-11-14,79,79.0,"Nintendo,NintendoSoftwareTechnology","action,platformer,platformer,2d,2d",No info,51,21,2010,11,14,Dom,"['2d', 'action', 'platformer']"
Sam & Max Episode 203: Night of the Raving Dead,PC,2008-02-12,79,73.0,TelltaleGames,"adventure,general,3d,point-and-click,third-person",1,26,18,2008,2,12,Mar,"['point-and-click', 'general', 'third-person', 'adventure', '3d']"
Metroid Prime Pinball,DS,2005-10-24,79,79.0,FuseGamesLimited,"action,miscellaneous,parlor,pinball,pinball",>4,51,35,2005,10,24,Lun,"['pinball', 'parlor', 'action', 'miscellaneous']"
Mega Man & Bass,GameBoyAdvance,2003-03-10,79,88.0,Capcom,"action,platformer,2d",1,18,63,2003,3,10,Lun,"['2d', 'action', 'platformer']"
Alien Hominid HD,Xbox360,2007-02-28,79,76.0,TheBehemoth,"action,shooter,shooter,scrolling,scrolling,shoot-'em-up,vertical,horizontal",4,22,26,2007,2,28,Mie,"['horizontal', 'shooter', 'action', 'scrolling', 'vertical', ""shoot-'em-up""]"
F.E.A.R. 2: Project Origin,PlayStation3,2009-02-10,79,79.0,MonolithProductions,"action,shooter,shooter,first-person,modern,modern,arcade",>4,48,113,2009,2,10,Mar,"['modern', 'first-person', 'shooter', 'action', 'arcade']"
Black,PlayStation2,2006-02-28,79,84.0,CriterionGames,"action,shooter,first-person,modern",1,62,261,2006,2,28,Mar,"['shooter', 'first-person', 'action', 'modern']"
FlatOut: Ultimate Carnage,PC,2008-08-26,79,77.0,Bugbear,"driving,racing,demolitionderby,arcade,demolitionderby,automobile",>4,16,156,2008,8,26,Mar,"['demolitionderby', 'driving', 'arcade', 'automobile', 'racing']"
Ghostbusters: The Video Game,Xbox360,2009-06-16,79,86.0,TerminalReality,"action,general,general",4,53,148,2009,6,16,Mar,"['general', 'action']"
Naruto Shippuden: Ultimate Ninja Storm 4,PlayStation4,2016-02-09,79,82.0,CyberConnect2,"action,fighting,3d",>4,60,418,2016,2,9,Mar,"['fighting', 'action', '3d']"
FIFA 20,XboxOne,2019-09-24,79,13.0,ElectronicArts,"sports,team,soccer,sim",>4,18,336,2019,9,24,Mar,"['team', 'sports', 'soccer', 'sim']"
Just Dance 2014,Xbox360,2013-10-08,79,78.0,Ubisoft,"action,miscellaneous,rhythm,dancing,dancing",No info,16,34,2013,10,8,Mar,"['rhythm', 'dancing', 'action', 'miscellaneous']"
Retro City Rampage,PlayStationVita,2012-10-09,79,78.0,VblankEntertainmentInc.,"actionadventure,adventure,3d,open-world,modern,third-person,modern",No info,14,58,2012,10,9,Mar,"['actionadventure', 'modern', 'third-person', 'adventure', 'open-world', '3d']"
Fire Pro Wrestling World,PlayStation4,2018-08-28,79,76.0,"SpikeChunsoft,ZEXcorporation","sports,individual,combat,wrestling",>4,19,34,2018,8,28,Mar,"['combat', 'sports', 'wrestling', 'individual']"
Spellbreak,PC,2020-09-03,79,82.0,"Proletariat,Inc.","action,shooter,third-person,arcade",>4,16,155,2020,9,3,Jue,"['shooter', 'action', 'third-person', 'arcade']"
Call of Duty: Warzone,PlayStation4,2020-03-10,79,45.0,InfinityWard,"action,shooter,first-person,tactical",>4,15,560,2020,3,10,Mar,"['shooter', 'first-person', 'action', 'tactical']"
King Arthur: The Role-Playing Wargame,PC,2009-11-24,79,77.0,NeocoreGames,"strategy,real-time,fantasy,general",No info,23,142,2009,11,24,Mar,"['fantasy', 'general', 'real-time', 'strategy']"
Toki Tori,Wii,2008-06-02,79,83.0,TwoTribes,"miscellaneous,puzzle,action,puzzle,general,puzzle,general",1,20,27,2008,6,2,Lun,"['general', 'puzzle', 'action', 'miscellaneous']"
Rock of Ages 2: Bigger & Boulder,PlayStation4,2017-08-28,79,73.0,ACETeam,"action,general",4,14,23,2017,8,28,Lun,"['general', 'action']"
Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,Switch,2019-08-20,79,80.0,Konami,"strategy,turn-based,cardbattle",1,13,55,2019,8,20,Mar,"['turn-based', 'cardbattle', 'strategy']"
Kelvin and the Infamous Machine,PC,2016-07-21,79,74.0,Blyts,"adventure,point-and-click",1,13,15,2016,7,21,Jue,"['point-and-click', 'adventure']"
Final Fantasy XIII-2,PlayStation3,2012-01-31,79,69.0,SquareEnix,"role-playing,console-stylerpg,console-stylerpg,japanese-style",1,53,782,2012,1,31,Mar,"['console-stylerpg', 'role-playing', 'japanese-style']"
Auditorium HD,PlayStation3,2010-11-23,79,75.0,CipherPrime,"miscellaneous,puzzle,puzzle,general,puzzle,general",No info,7,8,2010,11,23,Mar,"['general', 'puzzle', 'miscellaneous']"
OlliOlli,PlayStationVita,2014-01-21,79,78.0,TomHegarty,"sports,alternative,individual,skateboarding,skate/skateboard",No info,55,56,2014,1,21,Mar,"['sports', 'individual', 'skate/skateboard', 'skateboarding', 'alternative']"
Guitar Hero III: Legends of Rock,PC,2007-11-13,79,76.0,Aspyr,"action,miscellaneous,rhythm,music,music",2,15,80,2007,11,13,Mar,"['rhythm', 'music', 'action', 'miscellaneous']"
Sid Meier's Civilization: Beyond Earth - Rising Tide,PC,2015-10-09,79,61.0,FiraxisGames,"strategy,turn-based,general,4x",No info,39,128,2015,10,9,Vie,"['general', 'turn-based', '4x', 'strategy']"
Smuggler's Run: Warzones,GameCube,2002-08-07,79,69.0,RockstarSanDiego,"driving,mission-based",4,23,11,2002,8,7,Mie,"['mission-based', 'driving']"
Golden Sun: Dark Dawn,DS,2010-11-29,79,82.0,CamelotSoftwarePlanning,"role-playing,console-stylerpg,console-stylerpg,japanese-style",1,63,103,2010,11,29,Lun,"['console-stylerpg', 'role-playing', 'japanese-style']"
Hasbro Family Game Night: Scrabble,Xbox360,2009-03-18,79,80.0,ElectronicArts,"miscellaneous,boardgames,board/cardgame",No info,7,4,2009,3,18,Mie,"['boardgames', 'miscellaneous', 'board/cardgame']"
Memoria (2013),PC,2013-08-29,79,81.0,DaedalicEntertainment,"adventure,general,general,point-and-click",1,43,149,2013,8,29,Jue,"['point-and-click', 'general', 'adventure']"
FRAMED Collection,Switch,2018-05-17,79,77.0,LoveshackEntertainment,"miscellaneous,compilation",1,9,7,2018,5,17,Jue,"['compilation', 'miscellaneous']"
Joe Dever's Lone Wolf,Switch,2018-02-16,79,82.0,"Bulkypix,ForgeReply","action,general",1,10,15,2018,2,16,Vie,"['general', 'action']"
The Last Door,PC,2014-05-20,79,77.0,TheGameKitchen,"adventure,general",1,10,48,2014,5,20,Mar,"['general', 'adventure']"
DeathSpank,PlayStation3,2010-07-13,79,83.0,HotheadGames,"role-playing,actionrpg,actionrpg",No info,47,120,2010,7,13,Mar,"['actionrpg', 'role-playing']"
MLB 09: The Show,PlayStation2,2009-03-03,79,69.0,SCEASanDiegoStudios,"sports,traditional,baseball,sim",No info,7,13,2009,3,3,Mar,"['baseball', 'sports', 'sim', 'traditional']"
NHL 2K7,PlayStation3,2006-11-13,79,66.0,KushGames,"sports,traditional,team,icehockey,sim,sim",>4,24,5,2006,11,13,Lun,"['team', 'sports', 'icehockey', 'sim', 'traditional']"
Shadowgrounds Survivor,PC,2007-11-14,79,74.0,"Frozenbyte,Inc.","action,shooter,shooter,third-person,sci-fi,sci-fi,arcade",1,21,69,2007,11,14,Mie,"['sci-fi', 'shooter', 'arcade', 'action', 'third-person']"
Prey,Xbox360,2006-07-11,79,74.0,VenomGames,"action,shooter,shooter,first-person,sci-fi,sci-fi,arcade",>4,80,138,2006,7,11,Mar,"['sci-fi', 'first-person', 'shooter', 'arcade', 'action']"
Fight'N Rage,Switch,2019-09-26,79,83.0,sebagamesdev,"action,beat-'em-up,2d",3,9,12,2019,9,26,Jue,"['2d', 'action', ""beat-'em-up""]"
Mega Man 11,PC,2018-10-02,79,87.0,Capcom,"action,platformer,2d",1,7,78,2018,10,2,Mar,"['2d', 'action', 'platformer']"
Shooty Fruity,PlayStation4,2017-12-19,79,70.0,nDreams,"action,shooter,lightgun",1,10,15,2017,12,19,Mar,"['shooter', 'lightgun', 'action']"
The Inner World: The Last Wind Monk,PC,2017-10-20,79,66.0,Fizbin,"adventure,general",1,8,9,2017,10,20,Vie,"['general', 'adventure']"
Cat Quest,PC,2017-08-08,79,77.0,TheGentlebros,"role-playing,actionrpg",1,10,44,2017,8,8,Mar,"['actionrpg', 'role-playing']"
Teslagrad,WiiU,2014-09-11,79,81.0,RainGames,"action,platformer,platformer,2d,2d",No info,15,48,2014,9,11,Jue,"['2d', 'action', 'platformer']"
Tales of Monkey Island Chapter 1: Launch of the Screaming Narwhal,Wii,2009-07-27,79,85.0,TelltaleGames,"adventure,general,3d,fantasy,third-person,fantasy",1,13,11,2009,7,27,Lun,"['general', 'fantasy', 'third-person', 'adventure', '3d']"
OutRun2,Xbox,2004-10-25,79,87.0,SumoDigital,"driving,racing,arcade",>4,51,18,2004,10,25,Lun,"['arcade', 'racing', 'driving']"
Armed and Dangerous,Xbox,2003-12-02,79,71.0,PlanetMoonStudios,"action,shooter,third-person,sci-fi",1,41,18,2003,12,2,Mar,"['shooter', 'action', 'third-person', 'sci-fi']"
Gothic II,PC,2003-10-28,79,90.0,PiranhaBytes,"role-playing,pc-stylerpg,western-style",1,20,1076,2003,10,28,Mar,"['western-style', 'pc-stylerpg', 'role-playing']"
Port Royale,PC,2003-06-04,79,74.0,"AscaronEntertainmentGmbH,AscaronEntertainment","strategy,real-time,historic,general",>4,16,24,2003,6,4,Mie,"['general', 'real-time', 'historic', 'strategy']"
Deadly Dozen: Pacific Theater,PC,2002-10-31,79,70.0,Nfusion,"action,shooter,shooter,first-person,tactical,historic,historic",>4,8,8,2002,10,31,Jue,"['historic', 'first-person', 'shooter', 'action', 'tactical']"
Shattered Galaxy,PC,2001-08-21,79,73.0,Nexon,"role-playing,strategy,general,general,massivelymultiplayer",>4,10,19,2001,8,21,Mar,"['massivelymultiplayer', 'general', 'role-playing', 'strategy']"
Namco Museum,GameBoyAdvance,2001-06-10,79,76.0,MassMedia,"miscellaneous,compilation",No info,10,10,2001,6,10,Dom,"['compilation', 'miscellaneous']"
Close Combat: Invasion: Normandy,PC,2000-10-10,79,76.0,AtomicGames,"strategy,turn-based,real-time,historic,tactics",2,17,30,2000,10,10,Mar,"['historic', 'tactics', 'strategy', 'turn-based', 'real-time']"
Battlefield 4,Xbox360,2013-10-29,79,57.0,EADICE,"action,shooter,shooter,first-person,modern,modern,arcade",>4,21,560,2013,10,29,Mar,"['modern', 'first-person', 'shooter', 'action', 'arcade']"
ZEN Pinball 3D,3DS,2012-01-12,79,78.0,ZenStudios,"action,miscellaneous,parlor,pinball,pinball",1,18,24,2012,1,12,Jue,"['pinball', 'parlor', 'action', 'miscellaneous']"
King's Bounty: The Legend,PC,2008-09-23,79,86.0,KatauriInteractive,"strategy,turn-based,fantasy,general,fantasy,tactics",1,26,323,2008,9,23,Mar,"['fantasy', 'general', 'tactics', 'turn-based', 'strategy']"
Metal Slug Advance,GameBoyAdvance,2004-12-02,79,86.0,NoiseFactory,"action,shooter,scrolling",1,32,19,2004,12,2,Jue,"['shooter', 'action', 'scrolling']"
Buffy the Vampire Slayer,Xbox,2002-08-18,79,78.0,DoubleHelixGames,"action,beat-'em-up",1,30,37,2002,8,18,Dom,"['action', ""beat-'em-up""]"
Bleed 2,Switch,2018-03-08,79,81.0,BootdiskRevolution,"action,platformer,2d",1,8,15,2018,3,8,Jue,"['2d', 'action', 'platformer']"
ECHO,PlayStation4,2017-10-10,79,68.0,UltraUltra,"actionadventure,general",1,24,22,2017,10,10,Mar,"['general', 'actionadventure']"
Hitman - Episode 2: Sapienza,XboxOne,2016-04-26,79,67.0,IoInteractive,"actionadventure,general",No info,7,26,2016,4,26,Mar,"['general', 'actionadventure']"
SMITE,PlayStation4,2016-03-24,79,68.0,Hi-RezStudios,"strategy,real-time,moba",>4,9,109,2016,3,24,Jue,"['real-time', 'moba', 'strategy']"
Wolfenstein: The New Order,XboxOne,2014-05-20,79,78.0,MachineGames,"general,shooter,historic,action,shooter,first-person,historic,arcade",1,18,485,2014,5,20,Mar,"['historic', 'first-person', 'shooter', 'general', 'action', 'arcade']"
RAGE,PC,2011-10-03,79,53.0,idSoftware,"action,shooter,shooter,first-person,modern,modern,arcade",4,32,1730,2011,10,3,Lun,"['modern', 'first-person', 'shooter', 'action', 'arcade']"
Call of Duty: Black Ops - Escalation,Xbox360,2011-05-03,79,53.0,Treyarch,"action,shooter,shooter,first-person,historic,historic,arcade",No info,19,77,2011,5,3,Mar,"['historic', 'first-person', 'shooter', 'action', 'arcade']"
The Misadventures of P.B. Winterbottom,PC,2010-04-20,79,78.0,TheOddGentlemen,"miscellaneous,puzzle,puzzle,general,puzzle,general",No info,12,58,2010,4,20,Mar,"['general', 'puzzle', 'miscellaneous']"
UEFA EURO 2008,PlayStation3,2008-05-19,79,72.0,EACanada,"sports,traditional,team,soccer,sim,sim",>4,29,6,2008,5,19,Lun,"['team', 'sports', 'soccer', 'sim', 'traditional']"
Heavenly Sword,PlayStation3,2007-09-12,79,82.0,NinjaTheory,"action,beat-'em-up,beat-'em-up,3d",1,64,609,2007,9,12,Mie,"['action', ""beat-'em-up"", '3d']"
Dragon Age II,Xbox360,2011-03-08,79,46.0,BioWare,"role-playing,pc-stylerpg,actionrpg",1,75,2397,2011,3,8,Mar,"['actionrpg', 'pc-stylerpg', 'role-playing']"
NCAA Football 13,PlayStation3,2012-07-10,79,41.0,EATiburon,"sports,traditional,team,football,sim,sim",No info,9,34,2012,7,10,Mar,"['team', 'sports', 'football', 'sim', 'traditional']"
Tales of Vesperia,Xbox360,2008-08-26,79,89.0,BandaiNamcoGames,"role-playing,console-stylerpg,actionrpg,console-stylerpg,japanese-style",1,67,279,2008,8,26,Mar,"['console-stylerpg', 'japanese-style', 'role-playing', 'actionrpg']"
Fat Princess,PlayStation3,2009-07-30,79,83.0,TitanStudios,"action,strategy,general,real-time,general",>4,53,210,2009,7,30,Jue,"['general', 'real-time', 'action', 'strategy']"
Tiger Woods PGA Tour 08,PlayStation3,2007-08-28,79,66.0,EASaltLake,"sports,traditional,individual,golf,sim,sim",4,30,8,2007,8,28,Mar,"['sports', 'golf', 'individual', 'sim', 'traditional']"
Uru: Ages Beyond Myst,PC,2003-11-11,79,71.0,CyanWorlds,"adventure,3d,first-person,fantasy,fantasy",>4,22,34,2003,11,11,Mar,"['fantasy', 'first-person', 'adventure', '3d']"
Tales of Vesperia,Xbox360,2008-08-26,79,89.0,BandaiNamcoGames,"role-playing,console-stylerpg,actionrpg,console-stylerpg,japanese-style",1,67,279,2008,8,26,Mar,"['console-stylerpg', 'japanese-style', 'role-playing', 'actionrpg']"
Fat Princess,PlayStation3,2009-07-30,79,83.0,TitanStudios,"action,strategy,general,real-time,general",>4,53,210,2009,7,30,Jue,"['general', 'real-time', 'action', 'strategy']"
Tiger Woods PGA Tour 08,PlayStation3,2007-08-28,79,66.0,EASaltLake,"sports,traditional,individual,golf,sim,sim",4,30,8,2007,8,28,Mar,"['sports', 'golf', 'individual', 'sim', 'traditional']"
Uru: Ages Beyond Myst,PC,2003-11-11,79,71.0,CyanWorlds,"adventure,3d,first-person,fantasy,fantasy",>4,22,34,2003,11,11,Mar,"['fantasy', 'first-person', 'adventure', '3d']"
Resident Evil 3,PlayStation4,2020-04-03,79,65.0,"Capcom,M-Two","actionadventure,survival",>4,83,2299,2020,4,3,Vie,"['survival', 'actionadventure']"
Pillars of Eternity: The White March - Part 2,PC,2016-02-16,79,74.0,ObsidianEntertainment,"role-playing,western-style",1,22,156,2016,2,16,Mar,"['western-style', 'role-playing']"
Greed Corp,Xbox360,2010-02-24,79,84.0,W!Games,"strategy,turn-based,modern,general,modern",No info,37,25,2010,2,24,Mie,"['general', 'turn-based', 'modern', 'strategy']"
WWE SmackDown vs. Raw 2009,Wii,2008-11-09,79,86.0,Yuke's,"action,sports,fighting,fighting,individual,wrestling,combat,wrestling",4,18,20,2008,11,9,Dom,"['wrestling', 'sports', 'individual', 'fighting', 'action', 'combat']"
Little Inferno,WiiU,2012-11-18,79,75.0,TomorrowCorporation,"miscellaneous,puzzle,action,puzzle,action",No info,22,78,2012,11,18,Dom,"['puzzle', 'action', 'miscellaneous']"
Guild Wars: Eye of the North,PC,2007-08-28,79,85.0,ArenaNet,"role-playing,general,general,massivelymultiplayer",>4,20,81,2007,8,28,Mar,"['massivelymultiplayer', 'general', 'role-playing']"
Outlast 2,Switch,2018-03-27,79,79.0,RedBarrels,"actionadventure,survival",1,18,57,2018,3,27,Mar,"['survival', 'actionadventure']"
Summon Night: Swordcraft Story 2,GameBoyAdvance,2006-10-17,79,88.0,Flight-Plan,"role-playing,actionrpg",2,10,10,2006,10,17,Mar,"['actionrpg', 'role-playing']"
Driveclub Bikes,PlayStation4,2015-10-27,79,74.0,EvolutionStudios,"racing,simulation,automobile",>4,29,122,2015,10,27,Mar,"['simulation', 'automobile', 'racing']"
Anomaly: Warzone Earth,Xbox360,2012-04-06,79,61.0,11bitstudios,"strategy,real-time,general,sci-fi,general",No info,31,18,2012,4,6,Vie,"['sci-fi', 'general', 'real-time', 'strategy']"
DOOM,Switch,2017-11-10,79,86.0,"idSoftware,PanicButton","action,shooter,first-person,arcade",>4,66,466,2017,11,10,Vie,"['shooter', 'first-person', 'action', 'arcade']"
Semblance,PC,2018-07-24,79,68.0,Nyamakop,"action,platformer,2d",1,9,6,2018,7,24,Mar,"['2d', 'action', 'platformer']"
Batman: The Enemy Within - The Telltale Series,PC,2017-08-08,79,70.0,TelltaleGames,"adventure,point-and-click",1,9,93,2017,8,8,Mar,"['point-and-click', 'adventure']"
Dead Space: Extraction,PlayStation3,2011-01-25,79,68.0,VisceralGames,"action,actionadventure,horror,horror,shooter,lightgun",1,9,61,2011,1,25,Mar,"['actionadventure', 'shooter', 'lightgun', 'action', 'horror']"
Project: Snowblind,Xbox,2005-02-23,79,71.0,CrystalDynamics,"action,shooter,first-person,sci-fi",>4,44,12,2005,2,23,Mie,"['shooter', 'first-person', 'action', 'sci-fi']"
LEGO Harry Potter: Years 1-4,Wii,2010-06-29,79,81.0,Traveller'sTales,"actionadventure,adventure,general,fantasy,general,fantasy,linear",1,13,40,2010,6,29,Mar,"['actionadventure', 'general', 'linear', 'fantasy', 'adventure']"
LEGO Harry Potter: Years 1-4,PlayStation3,2010-06-29,79,78.0,Traveller'sTales,"actionadventure,adventure,general,fantasy,general,fantasy,linear",1,42,69,2010,6,29,Mar,"['actionadventure', 'general', 'linear', 'fantasy', 'adventure']"
Star Wars: Squadrons,PlayStation4,2020-10-02,79,58.0,MotiveStudios,"simulation,space,combat",>4,47,220,2020,10,2,Vie,"['simulation', 'combat', 'space']"
Trackmania Turbo,PC,2016-03-24,79,71.0,Nadeo,"racing,arcade,automobile",No info,13,56,2016,3,24,Jue,"['arcade', 'automobile', 'racing']"
Tales From The Borderlands: Episode 4 - Escape Plan Bravo,PC,2015-08-18,79,84.0,TelltaleGames,"adventure,general",1,27,120,2015,8,18,Mar,"['general', 'adventure']"
Pit People,XboxOne,2018-03-02,79,75.0,TheBehemoth,"action,strategy,turn-based,general,tactics",No info,12,28,2018,3,2,Vie,"['general', 'tactics', 'action', 'turn-based', 'strategy']"
Nioh: Defiant Honor,PlayStation4,2017-07-25,79,68.0,TeamNinja,"role-playing,actionrpg",No info,8,38,2017,7,25,Mar,"['actionrpg', 'role-playing']"
Enslaved: Odyssey to the West - Pigsy's Perfect 10,PlayStation3,2010-11-23,79,70.0,NinjaTheory,"actionadventure,modern,general,modern",No info,8,24,2010,11,23,Mar,"['general', 'actionadventure', 'modern']"
Mini Ninjas,Wii,2009-09-08,79,83.0,IoInteractive,"actionadventure,adventure,general,fantasy,general,fantasy",No info,9,16,2009,9,8,Mar,"['general', 'adventure', 'actionadventure', 'fantasy']"
Carcassonne,Xbox360,2007-06-27,79,85.0,SierraOnline,"miscellaneous,boardgames,boardgames,board/cardgame",>4,20,23,2007,6,27,Mie,"['boardgames', 'miscellaneous', 'board/cardgame']"
Harvest Moon: A Wonderful Life,GameCube,2004-03-16,79,85.0,Marvelous,"role-playing,console-stylerpg",1,28,159,2004,3,16,Mar,"['console-stylerpg', 'role-playing']"
Sphinx and the Cursed Mummy,Xbox,2003-11-10,79,88.0,EurocomEntertainmentSoftware,"actionadventure,fantasy",1,21,17,2003,11,10,Lun,"['fantasy', 'actionadventure']"
EverQuest: Lost Dungeons of Norrath,PC,2003-09-08,79,70.0,SonyOnlineEntertainment,"role-playing,massivelymultiplayeronline,massivelymultiplayer,fantasy,fantasy",No info,12,4,2003,9,8,Lun,"['massivelymultiplayer', 'massivelymultiplayeronline', 'role-playing', 'fantasy']"
Battlefield 1942: Secret Weapons of WWII,PC,2003-09-04,79,78.0,DigitalIllusions,"action,shooter,shooter,first-person,historic,historic,arcade",>4,18,43,2003,9,4,Jue,"['historic', 'first-person', 'shooter', 'action', 'arcade']"
Robot Alchemic Drive,PlayStation2,2002-11-04,79,81.0,Sandlot,"simulation,sci-fi,mech",2,21,12,2002,11,4,Lun,"['simulation', 'mech', 'sci-fi']"
NHL 2003,PlayStation2,2002-09-30,79,71.0,EASports,"sports,traditional,icehockey,sim",4,20,17,2002,9,30,Lun,"['icehockey', 'sports', 'sim', 'traditional']"
The Sims: Unleashed,PC,2002-09-23,79,76.0,Maxis,"simulation,miscellaneous,virtuallife,virtual,virtuallife",1,21,33,2002,9,23,Lun,"['simulation', 'virtual', 'miscellaneous', 'virtuallife']"
NHL Hitz 20-02,GameCube,2001-11-17,79,86.0,Midway,"sports,traditional,icehockey,arcade",4,13,10,2001,11,17,Sab,"['icehockey', 'sports', 'arcade', 'traditional']"
Worms World Party,Dreamcast,2001-06-03,79,82.0,Team17,"strategy,general",No info,10,14,2001,6,3,Dom,"['general', 'strategy']"
Resident Evil 3: Nemesis,Dreamcast,2000-11-17,79,90.0,Capcom,"actionadventure,horror",No info,13,265,2000,11,17,Vie,"['horror', 'actionadventure']"
